frame,distances
4322,340.0
4323,687.0
4324,761.0
4325,746.0
4326,710.0
4327,715.0
4328,843.0
4329,906.0
4330,1023.0
4331,1144.0
4332,877.0
4333,755.0
4334,638.0
4335,344.0
4336,467.0
4337,662.0
4338,796.0
4339,693.0
4340,125.0
4341,661.0
4342,660.0
4343,1059.0
4344,1146.0
4345,780.0
4346,790.0
4347,908.0
4348,844.0
4349,690.0
4350,1024.0
4351,4211.0
4352,3738.0
4353,668.0
4354,692.0
4355,529.0
4356,670.0
4357,111.0
4358,14.0
4359,41.0
4360,74.0
4361,75.0
4362,74.0
4363,128.0
4364,36.0
4365,60.0
4366,273.0
4367,163.0
4368,2029.0
4369,1637.0
4370,1450.0
4371,1445.0
4372,1407.0
4373,1962.0
4374,235.0
4375,490.0
4376,134.0
4377,232.0
4378,232.0
4379,252.0
4380,140.0
4381,184.0
4382,206.0
4383,226.0
4384,100.0
4385,619.0
4386,83.0
4387,153.0
4388,38.0
4389,141.0
4390,121.0
4391,149.0
4392,148.0
4393,211.0
4394,267.0
4395,199.0
4396,198.0
4397,75.0
4398,209.0
4399,1261.0
4400,1253.0
4401,1259.0
4402,1170.0
4403,1177.0
4404,1298.0
4405,910.0
4406,808.0
4407,87.0
4408,144.0
4409,230.0
4410,44.0
4411,426.0
4412,320.0
4413,106.0
4414,70.0
4415,256.0
4416,246.0
4417,0.0
4418,35.0
4419,81.0
4420,19.0
4421,243.0
4422,98.0
4423,154.0
4424,132.0
4425,72.0
4426,50.0
4427,78.0
4428,309.0
4429,157.0
4430,1612.0
4431,1408.0
4432,1416.0
4433,1601.0
4434,1583.0
4435,1809.0
4436,0.0
4437,1803.0
4438,1823.0
4439,844.0
4440,896.0
4441,762.0
4442,780.0
4443,1031.0
4444,991.0
4445,878.0
4446,1031.0
4447,1142.0
4448,1225.0
4449,955.0
4450,818.0
4451,828.0
4452,798.0
4453,970.0
4454,1070.0
4455,963.0
4456,521.0
4457,601.0
4458,1083.0
4459,994.0
4460,838.0
4461,53.0
4462,833.0
4463,697.0
4464,906.0
4465,1048.0
4466,938.0
4467,918.0
4468,1134.0
4469,1366.0
4470,11747.0
4471,11577.0
4472,381.0
4473,0.0
4474,966.0
4475,615.0
4476,2258.0
4477,2024.0
4478,3074.0
4479,756.0
4480,1357.0
4481,2715.0
4482,508.0
4483,614.0
4484,108.0
4485,69.0
4486,424.0
4487,472.0
4488,0.0
4489,44.0
4490,106.0
4491,210.0
4492,127.0
4493,54.0
4494,108.0
4495,108.0
4496,77.0
4497,105.0
4498,1.0
4499,75.0
4500,75.0
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,0.0
4507,0.0
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,7065.0
4517,6466.0
4518,2373.0
4519,2159.0
4520,1799.0
4521,1884.0
4522,1842.0
4523,1973.0
4524,137.0
4525,99.0
4526,2473.0
4527,2195.0
4528,2476.0
4529,2404.0
4530,2625.0
4531,2286.0
4532,86.0
4533,2178.0
4534,2226.0
4535,1925.0
4536,2021.0
4537,2049.0
4538,1884.0
4539,367.0
4540,990.0
4541,167.0
4542,328.0
4543,92.0
4544,109.0
4545,48.0
4546,141.0
4547,139.0
4548,128.0
4549,6124.0
4550,5417.0
4551,578.0
4552,457.0
4553,288.0
4554,576.0
4555,425.0
4556,296.0
4557,83.0
4558,232.0
4559,294.0
4560,460.0
4561,362.0
4562,365.0
4563,484.0
4564,1887.0
4565,101.0
4566,81.0
4567,1138.0
4568,1370.0
4569,1719.0
4570,97.0
4571,112.0
4572,681.0
4573,697.0
4574,68.0
4575,12.0
4576,256.0
4577,401.0
4578,277.0
4579,206.0
4580,61.0
4581,108.0
4582,86.0
4583,612.0
4584,498.0
4585,2.0
4586,96.0
4587,52.0
4588,98.0
4589,165.0
4590,200.0
4591,158.0
4592,64.0
4593,202.0
4594,105.0
4595,6588.0
4596,5701.0
4597,876.0
4598,143.0
4599,399.0
4600,672.0
4601,274.0
4602,305.0
4603,243.0
4604,243.0
4605,0.0
4606,207.0
4607,4357.0
4608,3910.0
4609,579.0
4610,535.0
4611,395.0
4612,161.0
4613,54.0
4614,73.0
4615,196.0
4616,411.0
4617,320.0
4618,49.0
4619,30.0
4620,432.0
4621,700.0
4622,257.0
4623,11.0
4624,236.0
4625,378.0
4626,44.0
4627,352.0
4628,106.0
4629,1552.0
4630,1255.0
4631,1187.0
4632,1330.0
4633,1563.0
4634,1634.0
4635,1599.0
4636,1675.0
4637,382.0
4638,343.0
4639,331.0
4640,343.0
4641,0.0
4642,61.0
4643,210.0
4644,178.0
4645,163.0
4646,112.0
4647,181.0
4648,300.0
4649,338.0
4650,5.0
4651,124.0
4652,467.0
4653,38.0
4654,375.0
4655,220.0
4656,179.0
4657,433.0
4658,44.0
4659,105.0
4660,307.0
4661,233.0
4662,186.0
4663,78.0
4664,108.0
4665,75.0
4666,0.0
4667,0.0
4668,602.0
4669,496.0
4670,406.0
4671,162.0
4672,1.0
4673,347.0
4674,362.0
4675,96.0
4676,45.0
4677,240.0
4678,43.0
4679,844.0
4680,909.0
4681,737.0
4682,718.0
4683,656.0
4684,848.0
4685,329.0
4686,329.0
4687,270.0
4688,38.0
4689,53.0
4690,201.0
4691,281.0
4692,270.0
4693,151.0
4694,14.0
4695,112.0
4696,249.0
4697,158.0
4698,0.0
4699,417.0
4700,579.0
4701,44.0
4702,1631.0
4703,1272.0
4704,1269.0
4705,1405.0
4706,1498.0
4707,1215.0
4708,335.0
4709,458.0
4710,49.0
4711,130.0
4712,970.0
4713,24.0
4714,54.0
4715,67.0
4716,21.0
4717,135.0
4718,22.0
4719,98.0
4720,133.0
4721,7.0
4722,58.0
4723,573.0
4724,767.0
4725,91.0
4726,55.0
4727,66.0
4728,173.0
4729,38.0
4730,68.0
4731,140.0
4732,266.0
4733,176.0
4734,55.0
4735,3239.0
4736,3096.0
4737,58.0
4738,241.0
4739,7.0
4740,131.0
4741,95.0
4742,20.0
4743,71.0
4744,202.0
4745,124.0
4746,63.0
4747,703.0
4748,725.0
4749,197.0
4750,86.0
4751,52.0
4752,403.0
4753,344.0
4754,343.0
4755,458.0
4756,341.0
4757,195.0
4758,271.0
4759,413.0
4760,35.0
4761,175.0
4762,29.0
4763,138.0
4764,155.0
4765,335.0
4766,6501.0
4767,6731.0
4768,145.0
4769,570.0
4770,700.0
4771,1080.0
4772,192.0
4773,165.0
4774,309.0
4775,275.0
4776,306.0
4777,125.0
4778,217.0
4779,365.0
4780,273.0
4781,81.0
4782,155.0
4783,436.0
4784,315.0
4785,522.0
4786,73.0
4787,465.0
4788,373.0
4789,378.0
4790,255.0
4791,357.0
4792,332.0
4793,2138.0
4794,1868.0
4795,30.0
4796,2132.0
4797,2066.0
4798,2135.0
4799,2206.0
4800,2123.0
4801,2021.0
4802,92.0
4803,357.0
4804,436.0
4805,488.0
4806,54.0
4807,117.0
4808,159.0
4809,245.0
4810,119.0
4811,142.0
4812,56.0
4813,6.0
4814,124.0
4815,524.0
4816,5700.0
4817,4891.0
4818,834.0
4819,401.0
4820,387.0
4821,30.0
4822,50.0
4823,320.0
4824,244.0
4825,94.0
4826,128.0
4827,747.0
4828,747.0
4829,426.0
4830,403.0
4831,461.0
4832,453.0
4833,101.0
4834,292.0
4835,264.0
4836,278.0
4837,212.0
4838,199.0
4839,210.0
4840,74.0
4841,401.0
4842,347.0
4843,69.0
4844,1953.0
4845,12.0
4846,1167.0
4847,32.0
4848,100.0
4849,1218.0
4850,1308.0
4851,2472.0
4852,1519.0
4853,1595.0
4854,1530.0
4855,1611.0
4856,271.0
4857,341.0
4858,25.0
4859,100.0
4860,0.0
4861,61.0
4862,237.0
4863,4831.0
4864,4215.0
4865,74.0
4866,465.0
4867,2.0
4868,74.0
4869,211.0
4870,198.0
4871,1849.0
4872,1686.0
4873,1734.0
4874,1765.0
4875,1837.0
4876,1791.0
4877,2292.0
4878,2298.0
4879,1454.0
4880,1443.0
4881,1341.0
4882,1387.0
4883,1562.0
4884,1568.0
4885,1691.0
4886,1715.0
4887,1855.0
4888,1803.0
4889,543.0
4890,942.0
4891,71.0
4892,205.0
4893,191.0
4894,187.0
4895,365.0
4896,154.0
4897,66.0
4898,7277.0
4899,6864.0
4900,417.0
4901,242.0
4902,404.0
4903,537.0
4904,186.0
4905,316.0
4906,346.0
4907,328.0
4908,425.0
4909,582.0
4910,43.0
4911,92.0
4912,56.0
4913,94.0
4914,11.0
4915,51.0
4916,192.0
4917,23.0
4918,54.0
4919,74.0
4920,74.0
4921,513.0
4922,289.0
4923,310.0
4924,426.0
4925,431.0
4926,345.0
4927,470.0
4928,143.0
4929,195.0
4930,344.0
4931,333.0
4932,211.0
4933,118.0
4934,315.0
4935,218.0
4936,319.0
4937,70.0
4938,162.0
4939,107.0
4940,77.0
4941,76.0
4942,526.0
4943,36.0
4944,864.0
4945,987.0
4946,504.0
4947,607.0
4948,308.0
4949,492.0
4950,227.0
4951,303.0
4952,259.0
4953,75.0
4954,161.0
4955,23.0
4956,256.0
4957,277.0
4958,46.0
4959,40.0
4960,420.0
4961,355.0
4962,56.0
4963,276.0
4964,248.0
4965,47.0
4966,164.0
4967,14.0
4968,250.0
4969,31.0
4970,75.0
4971,225.0
4972,150.0
4973,31.0
4974,23.0
4975,20.0
4976,18.0
4977,103.0
4978,120.0
4979,44.0
4980,106.0
4981,0.0
4982,0.0
4983,0.0
4984,129.0
4985,69.0
4986,116.0
4987,314.0
4988,106.0
4989,32.0
4990,232.0
4991,3548.0
4992,3511.0
4993,44.0
4994,372.0
4995,542.0
4996,464.0
4997,369.0
4998,384.0
4999,384.0
5000,5.0
5001,144.0
5002,74.0
5003,210.0
5004,136.0
5005,75.0
5006,235.0
5007,106.0
5008,183.0
5009,183.0
5010,171.0
5011,64.0
5012,86.0
5013,106.0
5014,127.0
5015,205.0
5016,236.0
5017,281.0
5018,160.0
5019,300.0
5020,49.0
5021,70.0
5022,44.0
5023,90.0
5024,177.0
5025,214.0
5026,40.0
5027,249.0
5028,485.0
5029,1.0
5030,73.0
5031,193.0
5032,162.0
5033,92.0
5034,13.0
5035,28.0
5036,381.0
5037,276.0
5038,139.0
5039,179.0
5040,227.0
5041,346.0
5042,119.0
5043,142.0
5044,141.0
5045,172.0
5046,91.0
5047,58.0
5048,95.0
5049,23.0
5050,131.0
5051,43.0
5052,205.0
5053,75.0
5054,278.0
5055,19.0
5056,47.0
5057,179.0
5058,65.0
5059,209.0
5060,105.0
5061,61.0
5062,167.0
5063,106.0
5064,0.0
5065,61.0
5066,167.0
5067,198.0
5068,124.0
5069,336.0
5070,261.0
5071,276.0
5072,319.0
5073,336.0
5074,218.0
5075,282.0
5076,190.0
5077,53.0
5078,157.0
5079,282.0
5080,195.0
5081,59.0
5082,133.0
5083,81.0
5084,147.0
5085,453.0
5086,182.0
5087,43.0
5088,75.0
5089,147.0
5090,314.0
5091,211.0
5092,31.0
5093,0.0
5094,221.0
5095,290.0
5096,69.0
5097,292.0
5098,723.0
5099,731.0
5100,595.0
5101,525.0
5102,671.0
5103,93.0
5104,161.0
5105,23.0
5106,765.0
5107,873.0
5108,1057.0
5109,290.0
5110,118.0
5111,80.0
5112,26.0
5113,41.0
5114,77.0
5115,142.0
5116,248.0
5117,340.0
5118,211.0
5119,3581.0
5120,3255.0
5121,129.0
5122,251.0
5123,75.0
5124,75.0
5125,257.0
5126,332.0
5127,517.0
5128,305.0
5129,283.0
5130,312.0
5131,183.0
5132,528.0
5133,527.0
5134,211.0
5135,106.0
5136,286.0
5137,133.0
5138,157.0
5139,287.0
5140,326.0
5141,349.0
5142,339.0
5143,370.0
5144,214.0
5145,62.0
5146,869.0
5147,772.0
5148,605.0
5149,532.0
5150,486.0
5151,522.0
5152,827.0
5153,995.0
5154,42.0
5155,955.0
5156,618.0
5157,680.0
5158,764.0
5159,1084.0
5160,766.0
5161,823.0
5162,1127.0
5163,1052.0
5164,1165.0
5165,833.0
5166,944.0
5167,1117.0
5168,685.0
5169,598.0
5170,918.0
5171,1048.0
5172,1125.0
5173,866.0
5174,614.0
5175,206.0
5176,636.0
5177,178.0
5178,147.0
5179,107.0
5180,143.0
5181,130.0
5182,242.0
5183,136.0
5184,366.0
5185,168.0
5186,26.0
5187,17.0
5188,188.0
5189,238.0
5190,110.0
5191,18.0
5192,133.0
5193,194.0
5194,61.0
5195,222.0
5196,614.0
5197,382.0
5198,445.0
5199,715.0
5200,771.0
5201,796.0
5202,17.0
5203,53.0
5204,106.0
5205,8.0
5206,115.0
5207,126.0
5208,160.0
5209,280.0
5210,354.0
5211,195.0
5212,20.0
5213,31.0
5214,184.0
5215,204.0
5216,144.0
5217,186.0
5218,162.0
5219,75.0
5220,149.0
5221,166.0
5222,61.0
5223,919.0
5224,61.0
5225,119.0
5226,847.0
5227,33.0
5228,1.0
5229,113.0
5230,855.0
5231,91.0
5232,293.0
5233,15.0
5234,33.0
5235,8.0
5236,124.0
5237,74.0
5238,84.0
5239,60.0
5240,50.0
5241,79.0
5242,200.0
5243,9.0
5244,22.0
5245,15.0
5246,219.0
5247,3050.0
5248,2569.0
5249,97.0
5250,1605.0
5251,1310.0
5252,183.0
5253,360.0
5254,257.0
5255,360.0
5256,212.0
5257,43.0
5258,0.0
5259,10.0
5260,270.0
5261,9071.0
5262,8244.0
5263,477.0
5264,1045.0
5265,306.0
5266,490.0
5267,503.0
5268,428.0
5269,21.0
5270,141.0
5271,269.0
5272,315.0
5273,149.0
5274,61.0
5275,142.0
5276,220.0
5277,142.0
5278,141.0
5279,308.0
5280,159.0
5281,379.0
5282,218.0
5283,19.0
5284,81.0
5285,121.0
5286,1.0
5287,139.0
5288,230.0
5289,129.0
5290,77.0
5291,129.0
5292,41.0
5293,280.0
5294,13.0
5295,99.0
5296,155.0
5297,7.0
5298,423.0
5299,503.0
5300,154.0
5301,38.0
5302,148.0
5303,83.0
5304,78.0
5305,115.0
5306,84.0
5307,30.0
5308,21.0
5309,39.0
5310,117.0
5311,39.0
5312,201.0
5313,78.0
5314,86.0
5315,102.0
5316,44.0
5317,3.0
5318,67.0
5319,189.0
5320,66.0
5321,105.0
5322,207.0
5323,130.0
5324,233.0
5325,306.0
5326,31.0
5327,140.0
5328,47.0
5329,288.0
5330,96.0
5331,83.0
5332,167.0
5333,79.0
5334,8.0
5335,5.0
5336,31.0
5337,122.0
5338,14.0
5339,9.0
5340,15.0
5341,50.0
5342,24.0
5343,240.0
5344,82.0
5345,143.0
5346,233.0
5347,463.0
5348,5.0
5349,214.0
5350,16.0
5351,46.0
5352,149.0
5353,91.0
5354,82.0
5355,4.0
5356,22.0
5357,143.0
5358,29.0
5359,30.0
5360,56.0
5361,29.0
5362,148.0
5363,76.0
5364,102.0
5365,66.0
5366,50.0
5367,209.0
5368,93.0
5369,110.0
5370,792.0
5371,706.0
5372,52.0
5373,258.0
5374,66.0
5375,4123.0
5376,3835.0
5377,621.0
5378,12740.0
5379,12659.0
5380,642.0
5381,164.0
5382,204.0
5383,198.0
5384,316.0
5385,304.0
5386,3.0
5387,139.0
5388,38.0
5389,145.0
5390,111.0
5391,565.0
5392,702.0
5393,96.0
5394,695.0
5395,791.0
5396,113.0
5397,183.0
5398,132.0
5399,148.0
5400,275.0
5401,7.0
5402,158.0
5403,215.0
5404,801.0
5405,970.0
5406,816.0
5407,725.0
5408,723.0
5409,738.0
5410,825.0
5411,727.0
5412,876.0
5413,1115.0
5414,861.0
5415,524.0
5416,716.0
5417,778.0
5418,741.0
5419,50.0
5420,741.0
5421,594.0
5422,616.0
5423,631.0
5424,686.0
5425,860.0
5426,735.0
5427,643.0
5428,595.0
5429,303.0
5430,261.0
5431,584.0
5432,735.0
5433,819.0
5434,686.0
5435,406.0
5436,353.0
5437,524.0
5438,491.0
5439,336.0
5440,256.0
5441,142.0
5442,75.0
5443,621.0
5444,484.0
5445,372.0
5446,307.0
5447,445.0
5448,611.0
5449,573.0
5450,534.0
5451,499.0
5452,457.0
5453,619.0
5454,178.0
5455,538.0
5456,138.0
5457,997.0
5458,176.0
5459,287.0
5460,906.0
5461,78.0
5462,533.0
5463,277.0
5464,1338.0
5465,82.0
5466,1572.0
5467,95.0
5468,129.0
5469,91.0
5470,1.0
5471,139.0
5472,61.0
5473,162.0
5474,39.0
5475,19.0
5476,97.0
5477,20.0
5478,263.0
5479,1.0
5480,54.0
5481,933.0
5482,1009.0
5483,903.0
5484,925.0
5485,767.0
5486,762.0
5487,935.0
5488,898.0
5489,976.0
5490,301.0
5491,1161.0
5492,1000.0
5493,999.0
5494,981.0
5495,707.0
5496,779.0
5497,666.0
5498,459.0
5499,383.0
5500,537.0
5501,289.0
5502,0.0
5503,4768.0
5504,4521.0
5505,118.0
5506,55.0
5507,72.0
5508,103.0
5509,1.0
5510,44.0
5511,75.0
5512,54.0
5513,23.0
5514,31.0
5515,0.0
5516,75.0
5517,0.0
5518,0.0
5519,1.0
5520,10725.0
5521,10175.0
5522,1261.0
5523,1227.0
5524,1321.0
5525,1066.0
5526,1192.0
5527,1237.0
5528,1865.0
5529,1951.0
5530,1988.0
5531,1885.0
5532,2100.0
5533,2434.0
5534,2288.0
5535,2074.0
5536,2276.0
5537,2510.0
5538,546.0
5539,2857.0
5540,2792.0
5541,2460.0
5542,2617.0
5543,3112.0
5544,2465.0
5545,2197.0
5546,2459.0
5547,2659.0
5548,3107.0
5549,3252.0
5550,2851.0
5551,3175.0
5552,3753.0
5553,298.0
5554,36.0
5555,534.0
5556,182.0
5557,364.0
5558,364.0
5559,16.0
5560,76.0
5561,15.0
5562,335.0
5563,200.0
5564,387.0
5565,250.0
5566,2717.0
5567,2160.0
5568,2448.0
5569,2807.0
5570,1933.0
5571,2084.0
5572,2216.0
5573,2369.0
5574,164.0
5575,17.0
5576,33.0
5577,5.0
5578,145.0
5579,80.0
5580,630.0
5581,561.0
5582,291.0
5583,669.0
5584,429.0
5585,846.0
5586,94.0
5587,524.0
5588,441.0
5589,532.0
5590,594.0
5591,474.0
5592,518.0
5593,105.0
5594,0.0
5595,583.0
5596,453.0
5597,429.0
5598,121.0
5599,394.0
5600,272.0
5601,493.0
5602,558.0
5603,541.0
5604,887.0
5605,824.0
5606,571.0
5607,665.0
5608,608.0
5609,262.0
5610,961.0
5611,623.0
5612,1281.0
5613,1169.0
5614,1148.0
5615,932.0
5616,536.0
5617,924.0
5618,674.0
5619,913.0
5620,70.0
5621,201.0
5622,44.0
5623,150.0
5624,342.0
5625,117.0
5626,237.0
5627,237.0
5628,91.0
5629,210.0
5630,44.0
5631,4056.0
5632,3635.0
5633,301.0
5634,11.0
5635,92.0
5636,302.0
5637,2650.0
5638,2455.0
5639,2290.0
5640,1848.0
5641,1807.0
5642,2082.0
5643,2121.0
5644,1961.0
5645,2683.0
5646,2661.0
5647,2637.0
5648,2895.0
5649,2764.0
5650,2597.0
5651,2519.0
5652,2306.0
5653,175.0
5654,405.0
5655,486.0
5656,16.0
5657,200.0
5658,184.0
5659,149.0
5660,546.0
5661,111.0
5662,256.0
5663,365.0
5664,352.0
5665,846.0
5666,252.0
5667,319.0
5668,143.0
5669,236.0
5670,275.0
5671,190.0
5672,307.0
5673,78.0
5674,859.0
5675,940.0
5676,893.0
5677,703.0
5678,770.0
5679,715.0
5680,12.0
5681,91.0
5682,166.0
5683,971.0
5684,816.0
5685,737.0
5686,674.0
5687,1586.0
5688,1555.0
5689,1428.0
5690,1298.0
5691,1484.0
5692,1627.0
5693,1563.0
5694,1658.0
5695,1785.0
5696,1758.0
5697,1753.0
5698,1601.0
5699,1785.0
5700,1759.0
5701,1635.0
5702,1391.0
5703,1712.0
5704,1629.0
5705,114.0
5706,2712.0
5707,2659.0
5708,2642.0
5709,2754.0
5710,3008.0
5711,2688.0
5712,2620.0
5713,2790.0
5714,2671.0
5715,2475.0
5716,1552.0
5717,1773.0
5718,1827.0
5719,1910.0
5720,2026.0
5721,2130.0
5722,2252.0
5723,2253.0
5724,14818.0
5725,15153.0
5726,194.0
5727,136.0
5728,136.0
5729,31.0
5730,23.0
5731,54.0
5732,54.0
5733,129.0
5734,0.0
5735,0.0
5736,0.0
5737,1.0
5738,1.0
5739,310.0
5740,11.0
5741,427.0
5742,427.0
5743,987.0
5744,969.0
5745,1277.0
5746,1228.0
5747,1325.0
5748,1202.0
5749,1400.0
5750,1341.0
5751,1357.0
5752,1669.0
5753,13.0
5754,1839.0
5755,1425.0
5756,1197.0
5757,1148.0
5758,1171.0
5759,1835.0
5760,1388.0
5761,1103.0
5762,1060.0
5763,1053.0
5764,1329.0
5765,709.0
5766,122.0
5767,1341.0
5768,113.0
5769,270.0
5770,146.0
5771,290.0
5772,151.0
5773,1.0
5774,77.0
5775,306.0
5776,276.0
5777,53.0
5778,192.0
5779,355.0
5780,307.0
5781,93.0
5782,62.0
5783,92.0
5784,92.0
5785,38.0
5786,378.0
5787,505.0
5788,2.0
5789,0.0
5790,351.0
5791,1668.0
5792,1546.0
5793,1208.0
5794,977.0
5795,1042.0
5796,1240.0
5797,308.0
5798,195.0
5799,103.0
5800,282.0
5801,387.0
5802,210.0
5803,105.0
5804,1424.0
5805,706.0
5806,868.0
5807,945.0
5808,750.0
5809,1096.0
5810,218.0
5811,183.0
5812,75.0
5813,75.0
5814,162.0
5815,162.0
5816,0.0
5817,715.0
5818,4941.0
5819,2723.0
5820,1617.0
5821,451.0
5822,1667.0
5823,1929.0
5824,482.0
5825,551.0
5826,424.0
5827,24.0
5828,387.0
5829,213.0
5830,110.0
5831,315.0
5832,412.0
5833,910.0
5834,589.0
5835,436.0
5836,510.0
5837,442.0
5838,393.0
5839,967.0
5840,948.0
5841,480.0
5842,652.0
5843,97.0
5844,184.0
5845,76.0
5846,154.0
5847,220.0
5848,196.0
5849,38.0
5850,261.0
5851,192.0
5852,72.0
5853,84.0
5854,84.0
5855,141.0
5856,113.0
5857,55.0
5858,23.0
5859,248.0
5860,183.0
5861,28.0
5862,68.0
5863,96.0
5864,14.0
5865,48.0
5866,160.0
5867,34.0
5868,53.0
5869,48.0
5870,14.0
5871,205.0
5872,663.0
5873,622.0
5874,19.0
5875,53.0
5876,55.0
5877,1844.0
5878,41.0
5879,1642.0
5880,113.0
5881,63.0
5882,74.0
5883,62.0
5884,134.0
5885,69.0
5886,50.0
5887,4990.0
5888,5016.0
5889,79.0
5890,98.0
5891,46.0
5892,6.0
5893,7.0
5894,79.0
5895,36.0
5896,370.0
5897,394.0
5898,19.0
5899,4.0
5900,23.0
5901,69.0
5902,24.0
5903,136.0
5904,56.0
5905,79.0
5906,53.0
5907,36.0
5908,116.0
5909,45.0
5910,259.0
5911,77.0
5912,106.0
5913,0.0
5914,0.0
5915,0.0
5916,0.0
5917,1517.0
5918,835.0
5919,340.0
5920,1709.0
5921,1048.0
5922,439.0
5923,554.0
5924,533.0
5925,36.0
5926,215.0
5927,84.0
5928,206.0
5929,487.0
5930,477.0
5931,374.0
5932,95.0
5933,119.0
5934,261.0
5935,454.0
5936,456.0
5937,177.0
5938,95.0
5939,165.0
5940,80.0
5941,654.0
5942,693.0
5943,407.0
5944,171.0
5945,533.0
5946,157.0
5947,77.0
5948,5.0
5949,103.0
5950,1108.0
5951,114.0
5952,574.0
5953,482.0
5954,710.0
5955,606.0
5956,649.0
5957,763.0
5958,688.0
5959,1233.0
5960,1156.0
5961,1203.0
5962,1320.0
5963,1448.0
5964,1430.0
5965,1434.0
5966,1240.0
5967,1235.0
5968,1405.0
5969,71.0
5970,1413.0
5971,1469.0
5972,1544.0
5973,1370.0
5974,1364.0
5975,1266.0
5976,1151.0
5977,1117.0
5978,1007.0
5979,1136.0
5980,1227.0
5981,1369.0
5982,1364.0
5983,1459.0
5984,1374.0
5985,1023.0
5986,1045.0
5987,1568.0
5988,1620.0
5989,1327.0
5990,1360.0
5991,1452.0
5992,336.0
5993,1668.0
5994,1221.0
5995,1002.0
5996,1169.0
5997,1093.0
5998,1217.0
5999,1143.0
6000,1170.0
6001,1175.0
6002,1066.0
6003,962.0
6004,1109.0
6005,999.0
6006,980.0
6007,1078.0
6008,1164.0
6009,1067.0
6010,1124.0
6011,949.0
6012,733.0
6013,769.0
6014,1302.0
6015,5434.0
6016,5251.0
6017,54.0
6018,460.0
6019,439.0
6020,128.0
6021,81.0
6022,7485.0
6023,4874.0
6024,1863.0
6025,4.0
6026,702.0
6027,991.0
6028,79.0
6029,465.0
6030,2289.0
6031,1080.0
6032,481.0
6033,389.0
6034,206.0
6035,287.0
6036,63.0
6037,170.0
6038,201.0
6039,423.0
6040,451.0
6041,73.0
6042,385.0
6043,392.0
6044,310.0
6045,235.0
6046,208.0
6047,460.0
6048,507.0
6049,380.0
6050,154.0
6051,91.0
6052,328.0
6053,242.0
6054,262.0
6055,316.0
6056,397.0
6057,320.0
6058,285.0
6059,275.0
6060,208.0
6061,272.0
6062,393.0
6063,434.0
6064,556.0
6065,69.0
6066,312.0
6067,351.0
6068,403.0
6069,218.0
6070,196.0
6071,279.0
6072,346.0
6073,250.0
6074,246.0
6075,511.0
6076,497.0
6077,233.0
6078,210.0
6079,246.0
6080,255.0
6081,389.0
6082,293.0
6083,228.0
6084,308.0
6085,338.0
6086,6396.0
6087,4380.0
6088,1941.0
6089,474.0
6090,263.0
6091,142.0
6092,245.0
6093,573.0
6094,215.0
6095,813.0
6096,921.0
6097,76.0
6098,106.0
6099,210.0
6100,104.0
6101,424.0
6102,261.0
6103,199.0
6104,468.0
6105,526.0
6106,137.0
6107,43.0
6108,432.0
6109,386.0
6110,386.0
6111,477.0
6112,151.0
6113,91.0
6114,244.0
6115,327.0
6116,424.0
6117,533.0
6118,584.0
6119,492.0
6120,474.0
6121,432.0
6122,432.0
6123,521.0
6124,492.0
6125,514.0
6126,548.0
6127,796.0
6128,880.0
6129,656.0
6130,703.0
6131,926.0
6132,875.0
6133,651.0
6134,747.0
6135,969.0
6136,103.0
6137,887.0
6138,685.0
6139,672.0
6140,700.0
6141,601.0
6142,881.0
6143,5535.0
6144,5125.0
6145,554.0
6146,684.0
6147,749.0
6148,663.0
6149,607.0
6150,610.0
6151,651.0
6152,735.0
6153,790.0
6154,752.0
6155,657.0
6156,593.0
6157,601.0
6158,539.0
6159,593.0
6160,825.0
6161,211.0
6162,6742.0
6163,4914.0
6164,1169.0
6165,193.0
6166,213.0
6167,230.0
6168,374.0
6169,75.0
6170,225.0
6171,86.0
6172,9.0
6173,74.0
6174,694.0
6175,336.0
6176,139.0
6177,466.0
6178,119.0
6179,532.0
6180,569.0
6181,505.0
6182,493.0
6183,626.0
6184,102.0
6185,614.0
6186,604.0
6187,748.0
6188,604.0
6189,594.0
6190,781.0
6191,1059.0
6192,907.0
6193,805.0
6194,668.0
6195,753.0
6196,969.0
6197,1149.0
6198,985.0
6199,822.0
6200,1166.0
6201,1135.0
6202,908.0
6203,984.0
6204,692.0
6205,663.0
6206,994.0
6207,1088.0
6208,914.0
6209,201.0
6210,1002.0
6211,857.0
6212,848.0
6213,895.0
6214,905.0
6215,882.0
6216,883.0
6217,636.0
6218,598.0
6219,930.0
6220,882.0
6221,785.0
6222,875.0
6223,1039.0
6224,1041.0
6225,715.0
6226,669.0
6227,964.0
6228,1035.0
6229,929.0
6230,847.0
6231,909.0
6232,356.0
6233,551.0
6234,689.0
6235,747.0
6236,671.0
6237,694.0
6238,613.0
6239,571.0
6240,591.0
6241,565.0
6242,476.0
6243,529.0
6244,667.0
6245,720.0
6246,864.0
6247,837.0
6248,664.0
6249,674.0
6250,678.0
6251,537.0
6252,477.0
6253,617.0
6254,880.0
6255,894.0
6256,1030.0
6257,36.0
6258,1073.0
6259,829.0
6260,694.0
6261,613.0
6262,608.0
6263,727.0
6264,681.0
6265,754.0
6266,613.0
