frame,distances
368,28932.0
369,29325.0
370,28969.0
371,28636.0
372,28541.0
373,29044.0
374,28517.0
375,28795.0
376,28221.0
377,28330.0
378,28399.0
379,28352.0
380,28447.0
381,28653.0
382,29011.0
383,28536.0
384,28719.0
385,28762.0
386,28184.0
387,28317.0
388,28317.0
389,28245.0
390,27930.0
391,28640.0
392,28667.0
393,28890.0
394,29063.0
395,28883.0
396,28640.0
397,29276.0
398,28859.0
399,29545.0
400,29425.0
401,29344.0
402,29465.0
403,29388.0
404,29588.0
405,29689.0
406,30080.0
407,29778.0
408,30132.0
409,31858.0
410,36818.0
411,10308.0
412,5466.0
413,6406.0
414,10379.0
415,10165.0
416,11615.0
417,10294.0
418,11809.0
419,11855.0
420,11492.0
421,8434.0
422,2069.0
423,5832.0
424,2548.0
425,1710.0
426,4257.0
427,883.0
428,1872.0
429,765.0
430,2308.0
431,2781.0
432,4270.0
433,26063.0
434,33026.0
435,721.0
436,674.0
437,954.0
438,10435.0
439,10543.0
440,10386.0
441,9279.0
442,11255.0
443,3058.0
444,3881.0
445,2986.0
446,8963.0
447,8579.0
448,8652.0
449,10770.0
450,8612.0
451,9565.0
452,3321.0
453,6072.0
454,2483.0
455,3595.0
456,3756.0
457,2625.0
458,570.0
459,6542.0
460,3741.0
461,4952.0
462,1856.0
463,2147.0
464,2685.0
465,8799.0
466,30242.0
467,4829.0
468,6964.0
469,3578.0
470,6505.0
471,9656.0
472,2432.0
473,5135.0
474,7695.0
475,9346.0
476,6972.0
477,7873.0
478,7285.0
479,8536.0
480,2364.0
481,6988.0
482,7444.0
483,2895.0
484,7429.0
485,5210.0
486,8369.0
487,7767.0
488,7984.0
489,10474.0
490,8688.0
491,7560.0
492,7794.0
493,3569.0
494,9590.0
495,7581.0
496,6297.0
497,10915.0
498,6238.0
499,2973.0
500,5822.0
501,1571.0
502,9606.0
503,5798.0
504,7679.0
505,2462.0
506,6918.0
507,6822.0
508,8304.0
509,6745.0
510,7199.0
511,7292.0
512,7167.0
513,8917.0
514,7931.0
515,5263.0
516,4619.0
517,5306.0
518,6091.0
519,6372.0
520,8384.0
521,8401.0
522,10458.0
523,11379.0
524,13440.0
525,16104.0
526,13755.0
527,13228.0
528,14134.0
529,10668.0
530,9999.0
531,9547.0
532,9167.0
533,19911.0
534,34263.0
535,6508.0
536,10849.0
537,22624.0
538,35177.0
539,29458.0
540,30809.0
541,29096.0
542,28558.0
543,12066.0
544,18149.0
545,13026.0
546,25955.0
547,9220.0
548,8115.0
549,9449.0
550,4885.0
551,3930.0
552,5354.0
553,5649.0
554,6712.0
555,4311.0
556,56304.0
557,56166.0
558,56056.0
559,56325.0
560,56083.0
561,17462.0
562,56603.0
563,0.0
564,2471.0
565,6760.0
566,15463.0
567,5490.0
568,11325.0
569,4982.0
570,7652.0
571,5515.0
572,11266.0
573,21368.0
574,4265.0
575,18859.0
576,3965.0
577,1908.0
578,4429.0
579,17428.0
580,8179.0
581,8842.0
582,2973.0
583,5786.0
584,9530.0
585,2722.0
586,17369.0
587,9330.0
588,3477.0
589,9772.0
590,10776.0
591,12409.0
592,3874.0
593,11552.0
594,4963.0
595,9086.0
596,3514.0
597,5796.0
598,8298.0
599,3550.0
600,1592.0
601,14497.0
602,17318.0
603,15928.0
604,16765.0
605,16422.0
606,17331.0
607,16419.0
608,17111.0
609,20097.0
610,20737.0
611,12801.0
612,18071.0
613,5485.0
614,3449.0
615,11496.0
616,20873.0
617,20671.0
618,10078.0
619,8661.0
620,8586.0
621,3570.0
622,9190.0
623,883.0
624,5725.0
625,39161.0
626,10898.0
627,36959.0
628,39463.0
629,37593.0
630,39730.0
631,32542.0
632,35989.0
633,31872.0
634,5.0
635,919.0
636,10629.0
637,12004.0
638,14834.0
639,10577.0
640,4274.0
641,17495.0
642,6597.0
643,14806.0
644,7673.0
645,14331.0
646,19373.0
647,4379.0
648,9007.0
649,674.0
650,8221.0
651,23420.0
652,26342.0
653,25256.0
654,28576.0
655,23689.0
656,27907.0
657,28893.0
658,21638.0
659,14304.0
660,12439.0
661,11534.0
662,11657.0
663,15085.0
664,4864.0
665,18323.0
666,8282.0
667,1672.0
668,8271.0
669,6664.0
670,15690.0
671,5959.0
672,1821.0
673,5152.0
674,3505.0
675,6322.0
676,13828.0
677,42568.0
678,46227.0
679,43426.0
680,47963.0
681,44447.0
682,46891.0
683,45693.0
684,33747.0
685,14224.0
686,31625.0
687,28169.0
688,16633.0
689,26872.0
690,8875.0
691,22417.0
692,15901.0
693,883.0
694,24999.0
695,11595.0
696,1908.0
697,9758.0
698,7020.0
699,9627.0
700,7642.0
701,5609.0
702,23635.0
703,50678.0
704,50655.0
705,50266.0
706,20764.0
707,51041.0
708,50900.0
709,50430.0
710,51091.0
711,255.0
712,2.0
713,1765.0
714,5.0
715,0.0
716,0.0
717,845.0
718,1873.0
719,6112.0
720,0.0
721,764.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,46913.0
734,3112.0
735,8434.0
736,26331.0
737,4782.0
738,17332.0
739,18203.0
740,3756.0
741,14212.0
742,19747.0
743,18956.0
744,19716.0
745,10158.0
746,12260.0
747,9370.0
748,12338.0
749,10361.0
750,8610.0
751,13924.0
752,13952.0
753,10456.0
754,10349.0
755,4803.0
756,15501.0
757,10742.0
758,9473.0
759,5988.0
760,10492.0
761,7216.0
762,8580.0
763,8665.0
764,3668.0
765,9753.0
766,1051.0
767,1782.0
768,7749.0
769,30403.0
770,4491.0
771,16266.0
772,6481.0
773,17364.0
774,18672.0
775,18372.0
776,7669.0
777,18984.0
778,8581.0
779,7462.0
780,16098.0
781,18080.0
782,9480.0
783,9873.0
784,19459.0
785,10990.0
786,20600.0
787,15642.0
788,22801.0
789,16809.0
790,23473.0
791,23810.0
792,1821.0
793,24064.0
794,2674.0
795,22086.0
796,2719.0
797,12134.0
798,5038.0
799,12753.0
800,12120.0
801,17032.0
802,1907.0
803,23527.0
804,8154.0
805,23410.0
806,2951.0
807,1803.0
808,23268.0
809,15775.0
810,3006.0
811,12035.0
812,35381.0
813,7031.0
814,9281.0
815,11780.0
816,16079.0
817,9390.0
818,10630.0
819,7237.0
820,10879.0
821,9643.0
822,12524.0
823,8553.0
824,12033.0
825,13600.0
826,6760.0
827,9554.0
828,12520.0
829,5371.0
830,2498.0
831,17183.0
832,4031.0
833,15658.0
834,5402.0
835,15783.0
836,3790.0
837,16692.0
838,4943.0
839,15489.0
840,3222.0
841,16415.0
842,3709.0
843,15130.0
844,3410.0
845,13401.0
846,2147.0
847,11539.0
848,2867.0
849,12003.0
850,1801.0
851,12011.0
852,3534.0
853,11512.0
854,4667.0
855,34613.0
856,9114.0
857,6839.0
858,8455.0
859,10396.0
860,10899.0
861,14832.0
862,8330.0
863,13264.0
864,4392.0
865,14459.0
866,10149.0
867,14903.0
868,6996.0
869,21833.0
870,24086.0
871,24386.0
872,23333.0
873,20549.0
874,7284.0
875,8959.0
876,22023.0
877,14769.0
878,2587.0
879,3003.0
880,11656.0
881,6841.0
882,2431.0
883,1196.0
884,5501.0
885,3753.0
886,5545.0
887,5964.0
888,3313.0
889,2087.0
890,4406.0
891,1783.0
892,32049.0
893,16023.0
894,3991.0
895,3614.0
896,15959.0
897,5410.0
898,16397.0
899,5868.0
900,16518.0
901,14155.0
902,5150.0
903,6683.0
904,17690.0
905,4969.0
906,7290.0
907,1992.0
908,6207.0
909,4387.0
910,7217.0
911,3136.0
912,4316.0
913,5353.0
914,3211.0
915,7191.0
916,4251.0
917,15041.0
918,2637.0
919,5029.0
920,12960.0
921,12133.0
922,6990.0
923,5548.0
924,11785.0
925,14526.0
926,3650.0
927,13862.0
928,7154.0
929,11322.0
930,3764.0
931,2537.0
932,17324.0
933,12694.0
934,5752.0
935,6390.0
936,12427.0
937,13798.0
938,5947.0
939,6427.0
940,5405.0
941,7755.0
942,9775.0
943,9282.0
944,9169.0
945,7631.0
946,7402.0
947,3402.0
948,8617.0
949,2237.0
950,10360.0
951,5286.0
952,9596.0
953,7752.0
954,4623.0
955,2193.0
956,10496.0
957,4249.0
958,7492.0
959,7412.0
960,4300.0
961,8782.0
962,2164.0
963,1672.0
964,8693.0
965,5532.0
966,8700.0
967,5158.0
968,8606.0
969,8873.0
970,4265.0
971,3351.0
972,7171.0
973,2693.0
974,8697.0
975,3796.0
976,8387.0
977,4497.0
978,7525.0
979,919.0
980,5334.0
981,570.0
982,1140.0
983,3464.0
984,2132.0
985,883.0
986,5034.0
987,765.0
988,1820.0
989,32946.0
990,9872.0
991,8550.0
992,7208.0
993,8438.0
994,10076.0
995,6220.0
996,5573.0
997,8348.0
998,6815.0
999,10599.0
1000,11307.0
1001,10867.0
1002,10275.0
1003,10015.0
1004,2524.0
1005,8924.0
1006,4624.0
1007,10051.0
1008,5332.0
1009,11082.0
1010,5847.0
1011,10721.0
1012,9282.0
1013,12121.0
1014,5774.0
1015,12549.0
1016,10518.0
1017,7290.0
1018,6955.0
1019,12854.0
1020,12714.0
1021,9506.0
1022,5042.0
1023,11910.0
1024,10871.0
1025,4560.0
1026,3699.0
1027,13050.0
1028,8957.0
1029,13022.0
1030,10794.0
1031,13045.0
1032,7977.0
1033,11376.0
1034,8144.0
1035,13041.0
1036,6234.0
1037,7258.0
1038,5684.0
1039,9147.0
1040,5305.0
1041,6676.0
1042,6665.0
1043,9025.0
1044,6978.0
1045,5023.0
1046,5842.0
1047,4305.0
1048,2498.0
1049,3427.0
1050,919.0
1051,7575.0
1052,3080.0
1053,3807.0
1054,1349.0
1055,6955.0
1056,3749.0
1057,3942.0
1058,3170.0
1059,6822.0
1060,4581.0
1061,2697.0
1062,1395.0
1063,6169.0
1064,2024.0
1065,3109.0
1066,721.0
1067,5065.0
1068,3282.0
1069,1300.0
1070,1051.0
1071,2030.0
1072,3475.0
1073,2573.0
1074,1419.0
1075,5771.0
1076,32401.0
1077,7062.0
1078,9629.0
1079,2322.0
1080,8457.0
1081,12074.0
1082,4371.0
1083,5758.0
1084,6254.0
1085,7336.0
1086,10288.0
1087,15074.0
1088,5394.0
1089,8784.0
1090,5130.0
1091,7659.0
1092,6086.0
1093,2557.0
1094,5391.0
1095,6254.0
1096,7292.0
1097,6036.0
1098,5560.0
1099,8702.0
1100,6172.0
1101,8121.0
1102,5677.0
1103,2148.0
1104,8811.0
1105,7350.0
1106,2780.0
1107,8932.0
1108,5109.0
1109,7186.0
1110,1632.0
1111,3562.0
1112,8546.0
1113,510.0
1114,7023.0
1115,2746.0
1116,7812.0
1117,6986.0
1118,5869.0
1119,30504.0
1120,4898.0
1121,7887.0
1122,7980.0
1123,12578.0
1124,16390.0
1125,9514.0
1126,11628.0
1127,9456.0
1128,20328.0
1129,14129.0
1130,624.0
1131,4451.0
1132,7105.0
1133,6470.0
1134,7168.0
1135,2498.0
1136,4257.0
1137,3448.0
1138,5730.0
1139,10637.0
1140,5186.0
1141,4416.0
1142,4195.0
1143,1510.0
1144,5905.0
1145,4451.0
1146,2746.0
1147,5865.0
1148,1419.0
1149,8654.0
1150,5144.0
1151,8100.0
1152,1803.0
1153,8014.0
1154,2459.0
1155,2343.0
1156,806.0
1157,5815.0
1158,2364.0
1159,8105.0
1160,1652.0
1161,7437.0
1162,6533.0
1163,12101.0
1164,12245.0
1165,2674.0
1166,1274.0
1167,13239.0
1168,3091.0
1169,12541.0
1170,2392.0
1171,12616.0
1172,5072.0
1173,12701.0
1174,3225.0
1175,12629.0
1176,13793.0
1177,2419.0
1178,3829.0
1179,12811.0
1180,5052.0
1181,13153.0
1182,3215.0
1183,13139.0
1184,1529.0
1185,14025.0
1186,2575.0
1187,13707.0
1188,2835.0
1189,12833.0
1190,6156.0
1191,12573.0
1192,3695.0
1193,12420.0
1194,1325.0
1195,12889.0
1196,6491.0
1197,12191.0
1198,4710.0
1199,12310.0
1200,12365.0
1201,3745.0
1202,1508.0
1203,12598.0
1204,2648.0
1205,11554.0
1206,1838.0
1207,11711.0
1208,10154.0
1209,2336.0
1210,1081.0
1211,10653.0
1212,2650.0
1213,11430.0
1214,2536.0
1215,10315.0
1216,1419.0
1217,9013.0
1218,1571.0
1219,8376.0
1220,9385.0
1221,4194.0
1222,7760.0
1223,8290.0
1224,6830.0
1225,3466.0
1226,5439.0
1227,6068.0
1228,806.0
1229,4310.0
1230,1586.0
1231,2739.0
1232,2697.0
1233,5813.0
1234,7354.0
1235,39948.0
1236,7689.0
1237,12505.0
1238,3496.0
1239,12982.0
1240,15593.0
1241,1748.0
1242,6886.0
1243,13856.0
1244,4322.0
1245,13822.0
1246,11319.0
1247,18230.0
1248,15607.0
1249,8610.0
1250,3341.0
1251,12413.0
1252,2961.0
1253,12885.0
1254,3049.0
1255,11650.0
1256,4217.0
1257,12568.0
1258,2178.0
1259,3408.0
1260,1249.0
1261,3142.0
1262,1728.0
1263,33321.0
1264,7601.0
1265,6691.0
1266,8666.0
1267,14452.0
1268,13648.0
1269,8462.0
1270,8586.0
1271,14499.0
1272,20484.0
1273,5175.0
1274,3568.0
1275,14799.0
1276,3006.0
1277,13551.0
1278,3974.0
1279,13301.0
1280,14348.0
1281,3006.0
1282,3372.0
1283,17204.0
1284,18349.0
1285,3449.0
1286,4422.0
1287,18234.0
1288,4645.0
1289,32873.0
1290,4301.0
1291,12855.0
1292,5885.0
1293,12514.0
1294,4995.0
1295,13407.0
1296,19353.0
1297,4227.0
1298,1508.0
1299,12489.0
1300,6105.0
1301,11432.0
1302,3747.0
1303,11390.0
1304,8317.0
1305,11835.0
1306,2588.0
1307,11284.0
1308,11753.0
1309,12426.0
1310,11339.0
1311,11611.0
1312,12079.0
1313,12016.0
1314,11350.0
1315,12063.0
1316,10807.0
1317,10743.0
1318,22974.0
1319,14867.0
1320,4890.0
1321,13677.0
1322,2007.0
1323,1419.0
1324,13871.0
1325,4087.0
1326,12894.0
1327,4341.0
1328,13619.0
1329,31870.0
1330,2722.0
1331,11337.0
1332,10072.0
1333,10623.0
1334,10936.0
1335,10381.0
1336,12509.0
1337,10869.0
1338,16828.0
1339,10521.0
1340,16187.0
1341,11111.0
1342,15952.0
1343,17811.0
1344,2972.0
1345,16467.0
1346,2007.0
1347,2102.0
1348,11505.0
1349,11578.0
1350,3294.0
1351,10778.0
1352,2918.0
1353,11564.0
1354,4386.0
1355,14855.0
1356,36525.0
1357,21429.0
1358,4511.0
1359,3420.0
1360,24235.0
1361,14498.0
1362,6294.0
1363,2587.0
1364,23037.0
1365,19825.0
1366,4079.0
1367,5298.0
1368,17913.0
1369,6291.0
1370,14574.0
1371,4477.0
1372,13987.0
1373,4955.0
1374,14218.0
1375,3495.0
1376,2308.0
1377,4754.0
1378,4134.0
1379,4377.0
1380,2757.0
1381,10787.0
1382,1838.0
1383,4341.0
1384,9727.0
1385,19740.0
1386,3037.0
1387,27010.0
1388,29494.0
1389,29380.0
1390,28653.0
1391,27734.0
1392,26151.0
1393,18456.0
1394,4970.0
1395,20096.0
1396,4079.0
1397,19284.0
1398,8016.0
1399,15795.0
1400,7357.0
1401,16170.0
1402,3143.0
1403,2087.0
1404,7003.0
1405,3736.0
1406,3428.0
1407,3950.0
1408,7244.0
1409,5602.0
1410,31187.0
1411,19352.0
1412,20579.0
1413,5098.0
1414,7808.0
1415,21426.0
1416,3711.0
1417,21139.0
1418,5971.0
1419,20486.0
1420,6343.0
1421,20335.0
1422,5863.0
1423,21000.0
1424,4444.0
1425,20612.0
1426,3314.0
1427,20550.0
1428,5081.0
1429,21672.0
1430,12104.0
1431,37437.0
1432,10535.0
1433,6587.0
1434,3184.0
1435,11299.0
1436,11663.0
1437,4502.0
1438,6075.0
1439,10740.0
1440,8023.0
1441,12576.0
1442,13292.0
1443,10482.0
1444,12498.0
1445,7817.0
1446,2804.0
1447,11903.0
1448,11972.0
1449,6200.0
1450,4721.0
1451,12177.0
1452,2710.0
1453,13835.0
1454,4589.0
1455,15188.0
1456,4311.0
1457,12016.0
1458,4438.0
1459,11226.0
1460,12376.0
1461,5396.0
1462,7739.0
1463,14195.0
1464,3037.0
1465,11046.0
1466,2600.0
1467,12069.0
1468,11427.0
1469,3184.0
1470,1925.0
1471,12516.0
1472,4713.0
1473,12068.0
1474,4560.0
1475,12120.0
1476,13476.0
1477,2816.0
1478,2827.0
1479,12181.0
1480,12296.0
1481,3949.0
1482,2537.0
1483,10788.0
1484,12015.0
1485,4031.0
1486,5204.0
1487,10071.0
1488,10046.0
1489,1419.0
1490,4677.0
1491,9816.0
1492,2850.0
1493,9668.0
1494,5602.0
1495,9504.0
1496,9756.0
1497,4115.0
1498,2178.0
1499,9436.0
1500,6211.0
1501,10053.0
1502,6820.0
1503,10018.0
1504,7073.0
1505,10923.0
1506,6611.0
1507,10084.0
1508,6325.0
1509,10669.0
1510,6967.0
1511,10261.0
1512,10359.0
1513,12486.0
1514,11114.0
1515,12198.0
1516,10826.0
1517,13459.0
1518,13053.0
1519,12918.0
1520,12422.0
1521,13486.0
1522,12062.0
1523,12355.0
1524,11249.0
1525,12916.0
1526,11495.0
1527,12952.0
1528,12219.0
1529,14606.0
1530,11809.0
1531,12201.0
1532,11201.0
1533,14093.0
1534,9534.0
1535,11306.0
1536,10062.0
1537,13954.0
1538,9667.0
1539,10476.0
1540,8788.0
1541,11598.0
1542,8758.0
1543,9617.0
1544,8734.0
1545,11475.0
1546,8654.0
1547,10364.0
1548,8181.0
1549,11369.0
1550,9235.0
1551,10188.0
1552,9506.0
1553,11289.0
1554,8090.0
1555,9824.0
1556,7207.0
1557,8739.0
1558,4222.0
1559,12040.0
1560,2710.0
1561,12512.0
1562,3400.0
1563,13794.0
1564,6365.0
1565,12859.0
1566,8436.0
1567,13776.0
1568,8731.0
1569,11452.0
1570,9708.0
1571,9307.0
1572,5618.0
1573,7789.0
1574,6242.0
1575,7809.0
1576,9122.0
1577,9066.0
1578,6377.0
1579,8491.0
1580,6627.0
1581,7524.0
1582,5273.0
1583,9055.0
1584,6361.0
1585,9384.0
1586,4591.0
1587,8454.0
1588,3523.0
1589,10265.0
1590,3615.0
1591,8291.0
1592,3360.0
1593,9197.0
1594,3392.0
1595,6950.0
1596,3152.0
1597,7875.0
1598,3932.0
1599,5847.0
1600,1990.0
1601,7431.0
1602,2337.0
1603,7802.0
1604,1710.0
1605,10832.0
1606,2758.0
1607,11340.0
1608,2600.0
1609,12451.0
1610,2709.0
1611,11806.0
1612,2661.0
1613,12231.0
1614,4420.0
1615,11325.0
1616,2391.0
1617,11322.0
1618,4028.0
1619,11044.0
1620,10576.0
1621,1991.0
1622,1766.0
1623,10474.0
1624,9749.0
1625,2279.0
1626,2418.0
1627,9426.0
1628,6025.0
1629,29177.0
1630,8675.0
1631,12331.0
1632,5762.0
1633,7755.0
1634,10373.0
1635,6880.0
1636,12761.0
1637,6774.0
1638,9662.0
1639,8125.0
1640,14521.0
1641,7151.0
1642,10035.0
1643,7661.0
1644,12676.0
1645,6886.0
1646,9311.0
1647,7541.0
1648,11714.0
1649,6622.0
1650,11771.0
1651,8606.0
1652,8104.0
1653,10558.0
1654,8517.0
1655,12266.0
1656,9290.0
1657,10819.0
1658,10741.0
1659,8355.0
1660,13064.0
1661,6935.0
1662,13239.0
1663,7454.0
1664,11858.0
1665,8791.0
1666,7931.0
1667,10209.0
1668,8019.0
1669,11682.0
1670,7164.0
1671,9412.0
1672,8324.0
1673,11314.0
1674,10047.0
1675,10221.0
1676,9639.0
1677,10473.0
1678,10446.0
1679,7400.0
1680,10055.0
1681,6544.0
1682,12110.0
1683,6184.0
1684,11423.0
1685,9425.0
1686,6666.0
1687,9837.0
1688,7269.0
1689,11772.0
1690,6516.0
1691,9165.0
1692,7269.0
1693,12032.0
1694,6830.0
1695,10134.0
1696,9108.0
1697,6809.0
1698,10095.0
1699,8951.0
1700,7026.0
1701,10391.0
1702,12749.0
1703,8171.0
1704,13004.0
1705,8120.0
1706,12930.0
1707,7457.0
1708,11403.0
1709,7201.0
1710,11804.0
1711,6666.0
1712,10877.0
1713,6326.0
1714,11214.0
1715,8497.0
1716,6663.0
1717,9501.0
1718,8323.0
1719,11395.0
1720,6923.0
1721,9655.0
1722,8817.0
1723,10921.0
1724,7381.0
1725,10410.0
1726,8825.0
1727,6828.0
1728,10147.0
1729,6615.0
1730,11649.0
1731,7593.0
1732,10118.0
1733,8654.0
1734,6112.0
1735,9845.0
1736,9356.0
1737,6266.0
1738,10180.0
1739,6531.0
1740,11603.0
1741,6783.0
1742,10264.0
1743,7847.0
1744,12697.0
1745,7254.0
1746,12045.0
1747,6910.0
1748,11792.0
1749,7178.0
1750,11409.0
1751,7101.0
1752,12168.0
1753,7247.0
1754,10308.0
1755,6980.0
1756,10891.0
1757,5998.0
1758,9430.0
1759,7313.0
1760,11434.0
1761,6686.0
1762,9887.0
1763,7835.0
1764,7922.0
1765,10636.0
1766,13096.0
1767,6561.0
1768,13053.0
1769,7414.0
1770,14173.0
1771,6128.0
1772,12233.0
1773,7140.0
1774,10339.0
1775,7671.0
1776,10344.0
1777,5974.0
1778,10232.0
1779,7020.0
1780,11364.0
1781,6697.0
1782,10698.0
1783,7326.0
1784,11376.0
1785,7547.0
1786,17887.0
1787,8604.0
1788,19750.0
1789,10566.0
1790,22032.0
1791,8001.0
1792,23257.0
1793,7825.0
1794,24749.0
1795,5664.0
1796,21568.0
1797,10382.0
1798,17381.0
1799,5843.0
1800,15021.0
1801,5698.0
1802,14091.0
1803,3153.0
1804,12853.0
1805,3411.0
1806,11349.0
1807,2378.0
1808,11703.0
1809,8849.0
1810,2995.0
1811,1168.0
1812,9139.0
1813,2300.0
1814,9895.0
1815,2051.0
1816,10179.0
1817,8878.0
1818,2756.0
1819,1020.0
1820,9988.0
1821,8731.0
1822,2756.0
1823,1050.0
1824,8232.0
1825,18240.0
1826,5364.0
1827,19702.0
1828,5687.0
1829,19240.0
1830,3027.0
1831,1891.0
1832,19007.0
1833,2295.0
1834,14242.0
1835,1975.0
1836,9536.0
1837,5286.0
1838,10338.0
1839,2391.0
1840,9116.0
1841,2720.0
1842,9061.0
1843,2417.0
1844,9381.0
1845,8047.0
1846,2118.0
1847,6304.0
1848,8382.0
1849,1612.0
1850,15573.0
1851,2562.0
1852,14987.0
1853,17414.0
1854,2928.0
1855,2021.0
1856,19241.0
1857,2850.0
1858,16027.0
1859,2562.0
1860,15644.0
1861,12902.0
1862,2838.0
1863,1551.0
1864,9677.0
1865,8417.0
1866,2222.0
1867,765.0
1868,10000.0
1869,2207.0
1870,8343.0
1871,37031.0
1872,37512.0
1873,37701.0
1874,17676.0
1875,37843.0
1876,38005.0
1877,38251.0
