frame,distances
0,0.0
1,12267.0
2,13193.0
3,12706.0
4,11421.0
5,11720.0
6,9991.0
7,11254.0
8,9392.0
9,8672.0
10,9136.0
11,10202.0
12,10210.0
13,8477.0
14,7978.0
15,6845.0
16,29946.0
17,25499.0
18,2275.0
19,1616.0
20,1941.0
21,503.0
22,3933.0
23,6502.0
24,4934.0
