frame,255,R,G,B,0
246,36544.0,157.08416872937295,183.8944960121012,192.19605335533552,244353.0
247,34817.0,157.06627131463145,183.89113723872387,192.1690594059406,244819.0
248,31553.0,157.03101622662265,183.85720572057207,192.12925261276126,245293.0
249,30767.0,157.14458195819583,183.8573329207921,192.06541872937294,245668.0
250,29869.0,157.23997868536853,183.78313393839383,191.97019045654565,246056.0
251,22350.0,157.3405184268427,183.866326320132,192.04195544554455,246899.0
252,20321.0,157.36671479647964,184.07915635313532,192.11196025852584,247454.0
253,18307.0,157.36516776677666,184.08200976347635,192.10414260176017,248088.0
254,17688.0,157.37653671617161,184.0716584158416,192.12701801430143,251008.0
255,17069.0,157.4243846259626,184.11256188118813,192.1642601760176,251203.0
256,14892.0,157.16808305830583,184.0924917491749,192.30285684818483,253673.0
257,172914.0,157.11599284928494,184.05249931243125,192.2607157590759,254336.0
258,100984.0,157.08249106160616,184.0505500550055,192.22458402090209,256063.0
259,171372.0,157.05120668316832,183.85128575357535,192.13231573157316,259327.0
260,171957.0,157.01752268976898,183.8613139438944,192.1146177117712,260113.0
261,171349.0,157.01878437843786,183.86164741474147,192.11599628712872,261011.0
262,172878.0,157.23810162266227,183.8571472772277,191.95770764576457,268530.0
263,172215.0,157.23916735423543,183.85725041254125,191.95841584158416,270559.0
264,171952.0,157.23863792629263,183.856999449945,191.95791047854786,272573.0
265,172437.0,157.25536303630363,184.07241130363036,192.02094334433443,273192.0
266,173535.0,157.25366474147415,184.07256944444444,192.01997387238723,273811.0
267,171805.0,157.25628437843784,184.07243193069306,192.02041735423543,275988.0
268,171436.0,157.04433443344334,184.06453176567658,192.19373968646866,117966.0
269,171824.0,157.0452248349835,184.06474834983499,192.19504262926293,189896.0
270,173767.0,157.0435712321232,184.06387169966996,192.1924951870187,119508.0
271,172692.0,165.3584742849285,209.25824738723873,222.9988139438944,118923.0
272,172514.0,165.37627887788778,209.2546651540154,222.99785822332234,119531.0
273,173393.0,165.34514920242023,209.25465484048405,222.97875756325632,118002.0
274,173055.0,165.56110423542356,209.0455376787679,222.62201595159516,118665.0
275,174114.0,165.57547442244226,209.0410478547855,222.62925605060505,118928.0
276,173901.0,165.5104510451045,208.76900096259627,222.3173232948295,118443.0
277,173492.0,165.4745805830583,208.49868674367437,222.0567106710671,117345.0
278,173366.0,165.5128094059406,208.70842271727173,222.14409722222223,119075.0
279,172542.0,165.28214727722772,208.00054317931793,221.42578382838283,119444.0
280,172366.0,165.19678217821783,207.84469884488448,221.28788503850384,119056.0
281,171740.0,164.8648514851485,207.68670585808582,221.28627612761275,117113.0
282,171516.0,164.89494293179317,207.67664328932892,221.3211221122112,118188.0
283,171532.0,164.56218715621563,207.50737761276127,221.16463146314632,118366.0
284,169971.0,164.33771314631463,207.2119499449945,221.074075220022,117487.0
285,169314.0,164.14709845984598,207.12301636413642,221.0286303630363,117825.0
286,168592.0,164.1617952420242,207.1211289878988,221.04172167216723,116766.0
287,166905.0,163.71291254125413,206.83127750275028,221.03786441144115,116979.0
288,166313.0,163.94266364136413,206.81292629262927,220.88181036853686,117388.0
289,165554.0,163.62771245874586,206.7835842959296,220.95870462046204,117514.0
290,165056.0,163.62745462046203,206.7903602860286,220.96145145764575,118338.0
291,164812.0,163.76854029152915,206.99076938943895,221.0842684268427,118514.0
292,165093.0,163.7533656490649,206.98980679317933,221.0770695819582,119140.0
293,164804.0,163.39997249724973,206.61683855885587,221.0061159240924,119364.0
294,165668.0,163.15666254125412,206.62866130363037,221.17273789878988,119348.0
295,167948.0,162.82247662266226,206.25527709020903,221.07161716171618,120909.0
296,168273.0,162.8505947469747,206.24893426842684,221.0754434818482,121566.0
297,169435.0,162.70025783828382,205.82509625962595,220.91808305830583,122288.0
298,168816.0,162.58352929042906,205.7552358360836,220.8923198569857,123975.0
299,168621.0,162.55813737623762,205.76034790979097,220.8735423542354,124567.0
300,166370.0,162.74800605060506,205.75480954345434,220.86369980748074,125326.0
301,165592.0,162.7968921892189,205.70769389438945,220.72941419141915,125824.0
302,164689.0,162.8383594609461,205.75121699669967,220.73560231023103,126068.0
303,166169.0,162.81401608910892,205.96671135863588,220.78382150715072,125787.0
304,166941.0,162.83729372937293,205.96427392739275,220.8067553630363,126076.0
