frame,255,R,G,B,0
69,210542.0,70.98004217088375,56.30431793179318,29.752172717271726,80338.0
70,220312.0,70.4681506692336,55.74919669050238,28.93547625595893,70568.0
71,224433.0,69.86334112577924,55.98331614411441,29.283261138613863,66447.0
72,220455.0,69.65002291895857,55.502106252291895,28.82429180418042,70425.0
73,210707.0,69.05072882288229,54.73059680968097,28.728589108910892,80173.0
74,199346.0,69.27520054088743,54.86333310414375,28.67532888705537,91534.0
75,185221.0,69.88992367986799,55.375253254492115,29.495795517051704,105659.0
76,179812.0,70.28816350385038,56.93338146314631,30.35257952878621,111068.0
77,170788.0,70.53624518701871,55.81260886505317,31.37574601210121,120092.0
78,180207.0,71.69443756875688,57.618881784011734,33.20916070773744,110673.0
79,163632.0,71.68706339383938,56.78398537770444,33.238439677301066,127248.0
80,170281.0,72.11562958379172,57.78489869820315,34.85662816281628,120599.0
81,154295.0,70.97945544554456,55.54842202970297,34.94624702053539,136585.0
82,169124.0,71.45495164099744,55.83090048588192,37.7192347359736,121756.0
83,143457.0,69.30169944077741,49.18221718005134,38.11418225155849,147423.0
84,158017.0,70.1969643839384,50.73359002566924,40.77853066556656,132863.0
85,140312.0,68.89304638797213,49.26327466079941,40.06966905023836,150568.0
86,146652.0,69.16279221672167,52.20402342317565,42.537729189585626,144228.0
87,147409.0,69.22508365419876,52.099757059039234,43.13447355152182,143471.0
88,153092.0,69.24429890905758,53.67586175284195,44.61910409790979,137788.0
89,156679.0,68.88057847451412,55.167497478914555,45.8339269343601,134201.0
90,162892.0,68.20783140814082,56.51275325449212,47.06141134946828,127988.0
91,167782.0,67.4707874954162,55.179795792079204,45.54608544187752,123098.0
92,166057.0,67.30790245691236,55.12122753942061,45.729229693802715,124823.0
93,165327.0,66.4596076274294,53.55527709020902,43.666644893656034,125553.0
94,178168.0,66.27893289328932,52.856734735973596,43.36488242574257,112712.0
95,183494.0,67.80710373120645,56.53479327099377,52.66325174184085,107386.0
96,203058.0,66.54464727722772,58.44021933443344,60.10730656398973,87822.0
97,240025.0,64.67857535753575,61.95522896039604,65.67031078107811,50855.0
98,248288.0,64.52863150898423,63.89608773377338,68.98511069856986,42592.0
99,249144.0,64.03806151448478,64.38260107260726,70.45082737440411,41736.0
100,251992.0,63.75246264209754,64.81235675650899,71.41428882471581,38888.0
101,256340.0,63.62033942977631,64.90059589292262,72.3074967913458,34540.0
102,254540.0,62.89451090942428,64.70635428126145,72.6049539328933,36340.0
103,246950.0,62.31143541437477,64.47925605060506,72.84000045837917,43930.0
