frame,255,R,G,B,0
148,66607.0,45.521571323799044,64.70396956362303,68.49607169050239,191971.0
149,48725.0,45.66891157865786,65.22355725155849,69.15062110377704,181137.0
150,36264.0,45.670523927392736,65.29508159149248,69.17068779794646,170830.0
151,27053.0,45.464299138247156,65.36840163182985,69.4016994407774,183683.0
152,27250.0,46.20371630913091,65.79766914191418,70.0696014393106,190808.0
153,27105.0,47.18705422625596,65.46189150165017,69.66747799779978,191169.0
154,10354.0,45.91396566740007,64.78141043270993,69.52942794279429,190224.0
155,7522.0,45.96510473964063,64.46863540520718,68.97824188668866,191959.0
156,7255.0,45.950120324532456,64.40133044554456,68.94432755775577,200282.0
157,7247.0,45.96603295746241,64.39840827832784,68.95719999083242,199932.0
158,4599.0,45.346675605060504,63.54648079391272,68.03807641180785,205538.0
159,2510.0,45.2712962962963,64.0365992849285,67.96701159699303,224273.0
160,225322.0,45.27113815548221,64.03671960946095,67.96651196369638,242155.0
161,144941.0,45.27136849101577,64.03684222588926,67.96519412357902,254616.0
162,222952.0,45.19726462229556,64.59769893656032,68.02686331133113,263827.0
163,222900.0,45.290510405207186,65.05299894572791,68.15522208470847,263630.0
164,222110.0,45.29033736707004,65.05333470847084,68.15420562889622,263775.0
165,220153.0,45.29048519435277,65.05327855702237,68.1544290887422,280526.0
166,219502.0,45.2379033736707,65.06688554272094,68.2277090209021,283358.0
167,215288.0,45.287550421708836,65.09860194352768,68.26352906123945,283625.0
168,212709.0,45.28585900256692,65.09937889622296,68.25939448111478,283633.0
169,208815.0,45.226190639897325,64.9920345159516,68.18836175284196,286281.0
170,42043.0,45.21712733773377,64.98487921708838,68.18227333149981,288370.0
171,37835.0,45.216807618261825,64.98486546571324,68.18165566556655,65558.0
172,38560.0,45.29176063439677,64.98128094059406,68.1305899339934,145939.0
173,36918.0,45.2922465163183,64.98169118995233,68.1314333516685,67928.0
174,32021.0,52.43407017785112,60.94034195086175,63.8374266593326,67980.0
175,31801.0,52.31586450311698,60.994709158415844,63.856822973964064,68770.0
176,23473.0,52.31493857719105,60.99478364503117,63.85587183718372,70727.0
177,23134.0,52.31940777411074,60.99523858635864,63.862109231756506,71378.0
178,17172.0,52.12835762742941,60.98228135313531,63.9140928676201,75592.0
179,14553.0,52.06196828016135,60.98117780528053,63.97458516685002,78171.0
180,14248.0,52.390469151081774,61.17127796112945,63.9930246149615,82065.0
181,14074.0,52.39474582874954,61.171057939127245,63.9967936376971,248837.0
182,2708.0,52.494309222588925,61.18149867070041,63.90991588742207,253045.0
183,2259.0,52.58561376971031,61.21355541804181,63.902445452878624,252320.0
184,2192.0,52.5831282086542,61.21319329849651,63.90067381738174,253962.0
